Transaction_id,customer_id,Date,Product,Gender,Device_Type,Country,State,City,Category,Customer_Login_type,Delivery_Type, Quantity ,Transaction Start,Transaction_Result,Amount US$,Individual_Price_US$,Year_Month,Time
29872,1766979440,30/10/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"2,999",167,13-Oct,13:20:38
29880,1275226974,31/10/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,23,1,0,500,22,13-Oct,07:21:35
29955,1591228466,31/10/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,0,"2,299",115,13-Oct,18:45:30
29966,2170330530,31/10/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,16,1,1,"12,500",781,13-Oct,16:23:57
30003,1552597949,31/10/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,0,"24,999","1,389",13-Oct,19:57:36
30014,1619272121,31/10/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"2,395",133,13-Oct,03:26:20
30023,1450785345,31/10/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Guest,one-day deliver,14,1,1,"1,620",116,13-Oct,14:22:11
30126,1347124751,31/10/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"5,274",293,13-Oct,12:55:27
30149,2301397930,31/10/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,1,"2,045",102,13-Oct,12:29:46
30264,1295360170,31/10/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"2,524",140,13-Oct,13:20:48
30376,1226730549,31/10/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,22,1,1,"8,100",368,13-Oct,10:10:51
30382,1550737263,31/10/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,"1,61,850",#VALUE!,13-Oct,16:05:37
30404,1803096414,31/10/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,1,"1,600",80,13-Oct,04:08:42
30478,1350107598,31/10/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,13,1,0,"2,372",182,13-Oct,23:10:06
30521,1659505165,31/10/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,299,18,13-Oct,06:14:21
30577,1456658604,31/10/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,1,297,15,13-Oct,12:31:27
30592,2091784832,31/10/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,0,"1,019",60,13-Oct,05:46:36
30714,2119676740,01/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,0,900,53,13-Nov,20:42:48
30766,1897885706,01/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,0,0,13-Nov,11:12:03
30798,1956920123,01/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,"2,089",123,13-Nov,18:30:57
30842,1986506263,01/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,Normal Delivery,17,1,1,"3,959",233,13-Nov,03:36:48
30854,2147841796,01/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,13,1,1,0,0,13-Nov,06:55:19
30947,1664059393,01/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"5,340",297,13-Nov,15:59:13
31006,2108659408,01/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,1,"1,710",86,13-Nov,06:42:55
31097,1252540319,01/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,15,1,1,599,40,13-Nov,13:35:04
31114,1790432436,01/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,"1,014",60,13-Nov,07:24:10
31115,2019953468,01/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,800,44,13-Nov,10:34:53
31480,1223387710,02/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,23,1,1,"30,900","1,343",13-Nov,09:15:45
31521,1500216138,02/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"1,130",63,13-Nov,15:12:40
31703,1568242512,02/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,0,"2,997",176,13-Nov,16:30:16
31748,1659223980,02/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,23,1,1,"7,200",313,13-Nov,16:53:29
31869,1323517774,02/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,"2,324",137,13-Nov,19:50:09
31891,1377205025,02/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,"5,200",306,13-Nov,12:23:22
31938,1454108665,02/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"1,130",63,13-Nov,19:31:27
32027,1184151671,02/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,750,42,13-Nov,16:07:44
32098,1960418213,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,15,1,1,"57,591","3,839",13-Nov,02:35:14
32122,2275458993,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,22,1,1,500,23,13-Nov,07:15:18
32142,1784285563,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,23,1,0,"2,276",99,13-Nov,00:44:54
32165,1403732912,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Guest,one-day deliver,13,1,0,"4,999",385,13-Nov,13:08:57
32249,1703865943,04/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,22,1,1,"2,100",95,13-Nov,08:13:36
32306,1779245746,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,100,6,13-Nov,06:59:24
32330,1672623457,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,0,500,25,13-Nov,20:35:04
32393,1206754566,04/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,16,1,1,"1,000",63,13-Nov,04:09:03
32428,1908177182,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,22,1,1,0,0,13-Nov,04:55:30
32432,2013283594,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,21,1,1,0,0,13-Nov,07:15:17
32472,1507049839,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,14,1,1,"3,599",257,13-Nov,22:02:00
32505,2026316354,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,Normal Delivery,15,1,1,"5,744",383,13-Nov,15:32:33
32669,1947963039,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,19,1,1,799,42,13-Nov,11:08:17
32733,1742271696,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,14,1,1,"3,399",243,13-Nov,09:45:24
32758,1514021318,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,14,1,0,0,0,13-Nov,00:19:26
32787,2207815082,04/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Guest,one-day deliver,12,1,1,"2,900",242,13-Nov,22:29:00
32927,1266020250,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,12,1,1,561,47,13-Nov,03:34:56
33004,1205669390,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,21,1,1,"1,694",81,13-Nov,20:40:01
33006,2225478020,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,150,8,13-Nov,14:23:23
33098,1987188237,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,0,"5,800",341,13-Nov,03:21:12
33167,1986519178,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,23,1,1,"5,290",230,13-Nov,02:30:37
33203,1683895965,05/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,"2,350",138,13-Nov,08:28:46
33231,1608625040,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,"3,800",224,13-Nov,16:59:02
33247,1465942574,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,14,1,1,"2,598",186,13-Nov,13:49:19
33282,1944645210,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,22,1,1,"1,400",64,13-Nov,01:05:32
33390,1388847774,05/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,"1,999",118,13-Nov,15:14:15
33437,2230812003,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,23,1,0,"4,140",180,13-Nov,05:03:12
33448,1926020780,05/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,699,39,13-Nov,14:18:16
33465,1761505918,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,293,17,13-Nov,07:25:23
33483,1727688784,05/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,0,"1,294",76,13-Nov,06:46:49
33495,1446348391,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,23,1,1,"1,000",43,13-Nov,18:01:00
33571,1574893155,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,12,1,1,250,21,13-Nov,16:55:58
33600,1349528631,05/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,13,1,1,"1,000",77,13-Nov,13:01:07
33638,1452467790,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,0,"1,950",115,13-Nov,21:35:54
33658,1294127003,06/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"2,298",128,13-Nov,01:15:07
33674,1732077938,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,12,1,1,"12,483","1,040",13-Nov,10:03:50
33675,1193028303,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,1,500,25,13-Nov,13:13:17
33711,2170861954,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"3,500",194,13-Nov,19:53:41
33771,1406039680,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,12,1,1,"2,879",240,13-Nov,13:18:40
33805,1897605542,06/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"1,200",67,13-Nov,01:13:11
33807,1454398544,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,1,"2,275",114,13-Nov,15:06:37
33833,2288686534,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,"2,300",135,13-Nov,02:42:16
33875,1970809054,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,21,1,1,450,21,13-Nov,17:43:17
33923,1166887518,06/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,1,"3,250",163,13-Nov,19:51:48
34030,1321993571,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,19,1,1,"12,244",644,13-Nov,23:18:47
34056,1844679512,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,0,"4,120",229,13-Nov,00:29:14
34109,2237527445,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,12,1,1,"19,000","1,583",13-Nov,05:28:38
34129,1715401022,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,12,1,1,"1,000",83,13-Nov,00:05:39
34150,2295698327,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,1,"2,000",100,13-Nov,07:29:29
34159,2116967706,06/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,14,1,1,"2,630",188,13-Nov,15:24:43
34202,1417342537,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,750,44,13-Nov,01:46:20
34203,1945972955,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,23,1,1,"3,999",174,13-Nov,07:24:46
34234,1243060946,06/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,0,"2,299",135,13-Nov,12:20:55
34352,2190914328,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,0,0,0,13-Nov,09:02:34
34355,1840378911,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,14,1,1,"1,250",89,13-Nov,14:19:12
34466,1888641658,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,"6,091",358,13-Nov,20:15:40
34475,1858013440,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,"5,291",311,13-Nov,05:30:32
34481,1400003697,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"18,643","1,036",13-Nov,01:35:06
34501,1964878507,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,1,"4,842",242,13-Nov,18:35:49
34502,2162024810,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"3,000",167,13-Nov,12:22:04
34532,2297642130,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,23,1,0,"6,500",283,13-Nov,01:59:58
34605,2147827535,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,0,0,13-Nov,09:14:24
34704,1692286597,07/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,1,"1,690",85,13-Nov,15:55:45
34918,2078638357,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,13,1,1,"4,000",308,13-Nov,20:00:32
34958,1839562473,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,12,1,1,"1,349",112,13-Nov,06:17:06
34968,1192020485,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,0,0,0,13-Nov,08:14:06
34980,2038313661,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,23,1,1,"7,999",348,13-Nov,08:12:01
35022,1706636052,07/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"1,453",81,13-Nov,13:44:06
35113,1972087824,08/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,0,898,45,13-Nov,10:33:55
35147,1332759997,08/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,13,1,1,"1,748",134,13-Nov,04:31:04
35163,2076812534,08/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"1,799",100,13-Nov,14:25:33
35299,1174357252,08/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,21,1,1,"19,775",942,13-Nov,09:41:10
35330,1491556143,08/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,16,1,1,"3,999",250,13-Nov,11:21:44
35343,1320875518,08/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,16,1,1,"1,400",88,13-Nov,17:32:58
35414,2254006991,08/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,16,1,1,"3,238",202,13-Nov,06:17:33
35543,2171744959,08/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"2,362",131,13-Nov,03:32:56
35560,2155992837,08/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,18,1,1,"4,520",251,13-Nov,20:27:43
35575,1318339951,08/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,650,38,13-Nov,23:03:31
35576,1274910915,08/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,1,"2,125",106,13-Nov,04:16:50
35721,2008291658,08/11/2013,Jean,Female,Web,United States,New York,New York City,Clothing,Member,one-day deliver,19,1,1,"5,808",306,13-Nov,05:03:43
35768,2292099590,08/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,1,"5,521",325,13-Nov,14:41:53
35772,1483110036,08/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,16,1,1,200,13,13-Nov,23:28:00
35816,1225531606,09/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,13,1,0,"1,26,834",#VALUE!,13-Nov,12:47:28
35878,1923045782,09/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,17,1,0,"3,397",200,13-Nov,07:44:43
35958,1349191000,09/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,14,1,1,"1,890",135,13-Nov,13:23:05
35964,1896019124,09/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,21,1,1,"2,595",124,13-Nov,03:16:00
36166,2252116477,09/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,one-day deliver,20,1,1,"4,100",205,13-Nov,01:43:42
36426,1959236232,10/11/2013,Shirt,Male,Web,United States,New York,New York City,Clothing,Member,Normal Delivery,17,1,1,0,0,13-Nov,00:53:22
